DATE,PriceTrends_2,PriceTrends_3,PriceTrends_4,PriceTrends_5,PriceTrends_6,PriceTrends_7,PriceTrends_8,PriceTrends_9,PriceTrends_Low,PriceTrends_High,PriceTrends_HL
2007-07-31,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-01,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-02,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-03,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-06,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-07,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-08,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-09,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-10,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-13,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-14,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-15,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-16,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-17,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-20,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-21,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-22,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-23,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-24,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-27,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-28,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-29,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-30,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-08-31,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-04,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-05,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-06,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-07,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-10,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-11,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-12,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-13,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-14,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-17,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-18,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-19,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-20,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-21,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-24,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-25,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-26,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-27,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-09-28,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-01,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-02,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-03,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-04,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-05,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-08,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-09,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-10,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-11,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-12,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-15,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-16,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-17,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-18,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-19,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-22,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-23,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-24,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-25,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-26,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-29,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-30,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-10-31,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-01,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-02,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-05,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-06,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-07,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-08,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-09,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-12,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-13,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-14,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-15,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-16,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-19,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-20,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-21,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-23,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-26,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-27,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-28,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-29,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-11-30,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-03,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-04,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-05,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-06,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-07,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-10,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-11,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-12,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-13,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-14,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-17,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-18,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-19,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-20,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-21,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-24,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-26,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-27,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-28,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2007-12-31,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
2008-01-02,99.41737891737891,99.31025641025641,99.29602272727273,99.55441595441596,102.47549857549858,99.225,99.43076923076924,99.4074074074074,99.24914772727274,99.41022727272728,100.16107954545454
