date,vwretx,nxt_freq_vwretx,ewretx,nxt_freq_ewret
2013-09-30,0.05241826901810631,0.10524785585424623,0.06760690423533267,0.09670313005519948
2013-12-31,0.10524785585424623,0.017030394630973777,0.09670313005519948,0.02838107831330028
2014-03-31,0.017030394630973777,0.05159008620479599,0.02838107831330028,0.05481284649179674
2014-06-30,0.05159008620479599,0.011347803153248792,0.05481284649179674,-0.008586737615181472
2014-09-30,0.011347803153248792,0.04900210305711217,-0.008586737615181472,0.06063833221834858
2014-12-31,0.04900210305711217,0.008813147069407501,0.06063833221834858,0.016549833622419685
2015-03-31,0.008813147069407501,0.002040759060120134,0.016549833622419685,-0.01161290591829911
2015-06-30,0.002040759060120134,-0.06423961730579775,-0.01161290591829911,-0.0743264483616568
2015-09-30,-0.06423961730579775,0.07020463219662587,-0.0743264483616568,0.046492178168662246
2015-12-31,0.07020463219662587,0.01329298848874183,0.046492178168662246,0.0299441901336317
2016-03-31,0.01329298848874183,0.024568515598341945,0.0299441901336317,0.025580781208307535
2016-06-30,0.024568515598341945,0.0377727751140684,0.025580781208307535,0.04411464776152374
2016-09-30,0.0377727751140684,0.03951669260249102,0.04411464776152374,0.03822589904031881
2016-12-31,0.03951669260249102,0.05921183891534887,0.03822589904031881,0.052273053648772994
2017-03-31,0.05921183891534887,0.03070816232947049,0.052273053648772994,0.02400779941468212
2017-06-30,0.03070816232947049,0.04415545866949744,0.02400779941468212,0.0353440433818788
2017-09-30,0.04415545866949744,0.06764342217330532,0.0353440433818788,0.06233283772175624
2017-12-31,0.06764342217330532,-0.00995296838628923,0.06233283772175624,-0.011201570371838332
2018-03-31,-0.00995296838628923,0.035524007408036296,-0.011201570371838332,0.028189367466315618
2018-06-30,0.035524007408036296,0.07651142519885146,0.028189367466315618,0.05300058335527691
2018-09-30,0.07651142519885146,-0.13532111761611942,0.05300058335527691,-0.13912965146050293
2018-12-31,-0.13532111761611942,0.13526017371684218,-0.13912965146050293,0.1479361045479568
2019-03-31,0.13526017371684218,0.042286407807903936,0.1479361045479568,0.03687895494080884
2019-06-30,0.042286407807903936,0.017544211473290217,0.03687895494080884,0.00740865560471593
2019-09-30,0.017544211473290217,0.08987580647382987,0.00740865560471593,0.07503745351281177
2019-12-31,0.08987580647382987,-0.19447681342730005,0.07503745351281177,-0.2668034643117051
2020-03-31,-0.19447681342730005,0.20161766180812135,-0.2668034643117051,0.21615598428718763
2020-06-30,0.20161766180812135,0.09038313387337338,0.21615598428718763,0.0624016439637507
2020-09-30,0.09038313387337338,0.12118524574957279,0.0624016439637507,0.1838432493641613
2020-12-31,0.12118524574957279,0.06351788627271038,0.1838432493641613,0.11583867301477935
2021-03-31,0.06351788627271038,0.08359305569460984,0.11583867301477935,0.06708250686327522
2021-06-30,0.08359305569460984,0.0025230507312141714,0.06708250686327522,-0.006037208446321607
2021-09-30,0.0025230507312141714,0.1067716252099622,-0.006037208446321607,0.0863035111712418
2021-12-31,0.1067716252099622,-0.0490988235350055,0.0863035111712418,-0.030967700682843713
2022-03-31,-0.0490988235350055,-0.1647108587274838,-0.030967700682843713,-0.14888092059324964
2022-06-30,-0.1647108587274838,-0.05320081464338966,-0.14888092059324964,-0.05177677992592156
2022-09-30,-0.05320081464338966,0.0706926494142126,-0.05177677992592156,0.10975802447112737
2022-12-31,0.0706926494142126,0.0704966202677324,0.10975802447112737,0.02385837251106193
2023-03-31,0.0704966202677324,0.0827816578769327,0.02385837251106193,0.03471168885321263
2023-06-30,0.0827816578769327,-0.03564335823064135,0.03471168885321263,-0.05312748583713334
2023-09-30,-0.03564335823064135,0.1118882411879496,-0.05312748583713334,0.1136989225264049
